day,time_index,time,PeakAcceleration value,PeakVelocity value,Band1 value,DamageAccumulation value,YR RMS Velocity value,YR Temperature value,YR Peak Acceleration value,YR Peak Velocity value,RMSVelocity value,Temperature value,YR Band 1 value,YR Damage Accumulation value,BatteryVoltage value
1,72,1072,0.0309107,0.0181271,0.0049198,0.3670177,0.0039299,65.96184731,0.032603,0.0147783,0.0058982,65.96184731,0.0039214,0.377531,3.142954826
1,73,1073,0.0331424,0.0110681,0.0035076,0.3675546,0.0048944,65.92783432,0.0314298,0.015201,0.0041813,65.92783432,0.0027764,0.365478,3.14266181
1,74,1074,0.0352589,0.0187037,0.0027169,0.3633428,0.004375,65.8257576,0.0310081,0.0154833,0.0050485,65.8257576,0.0036792,0.3573775,3.142954826
1,75,1075,0.028822,0.012045,0.0029472,0.3521883,0.00484,65.79174461,0.037061,0.014625,0.0045778,65.79174461,0.0041065,0.3685619,3.14266181
1,76,1076,0.0371978,0.014361,0.00282,0.3706815,0.0036791,66.2680397,0.0291636,0.0122211,0.0044759,66.2680397,0.0045168,0.3706479,3.142759323
1,77,1077,0.0341431,0.0178107,0.0031783,0.3459073,0.004765,65.92783432,0.02935,0.0139549,0.0049276,65.92783432,0.0028757,0.3656283,3.142857075
1,78,1078,0.0314753,0.0131344,0.0037979,0.3619488,0.0046575,65.89382477,0.034848,0.0161426,0.004616,65.89382477,0.0044739,0.3638849,3.142759323
1,79,1079,0.0337291,0.0127122,0.005234,0.3681621,0.004075,65.89382477,0.0267007,0.0127363,0.0043902,65.89382477,0.0041559,0.3608401,3.14315033
1,80,1080,0.0307111,0.0123598,0.0022185,0.3653334,0.0047765,66.30205269,0.0276132,0.0128313,0.004468,66.30205269,0.0035643,0.3599234,3.142368793
1,81,1081,0.0321007,0.0145217,0.0025263,0.3553641,0.0040123,66.06392746,0.0308843,0.0129422,0.0043587,66.06392746,0.0018878,0.3773687,3.142564058
1,82,1082,0.029134,0.0102606,0.0022826,0.3655422,0.0035652,65.99586029,0.0300278,0.0107365,0.0040091,65.99586029,0.0033731,0.343007,3.142954826
1,83,1083,0.0336813,0.0118486,0.0027917,0.3742424,0.0044055,66.33606567,0.0319527,0.0125004,0.0039538,66.33606567,0.0033092,0.3730525,3.142271042
1,84,1084,0.0321681,0.0153468,0.0046846,0.3621793,0.004779,65.99586029,0.0336388,0.0151712,0.0044804,65.99586029,0.0057401,0.3567132,3.142564058
1,85,1085,0.0322434,0.0147647,0.0034777,0.3526791,0.0043847,65.89382477,0.0302298,0.0149675,0.0045913,65.89382477,0.0029514,0.3685438,3.142857075
1,86,1086,0.0343592,0.0155967,0.0027583,0.3738384,0.0048119,66.16596298,0.029727,0.0149784,0.004935,66.16596298,0.0025254,0.3573354,3.142857075
1,87,1087,0.0311099,0.01429,0.0029995,0.3590986,0.0048673,66.33606567,0.0321475,0.0191284,0.0045684,66.33606567,0.0027362,0.3702691,3.14266181
1,88,1088,0.0308669,0.0131394,0.0033496,0.362616,0.0043266,66.50616837,0.0280577,0.0128807,0.004557,66.50616837,0.0036004,0.3552164,3.142564058
1,89,1089,0.0337617,0.0133127,0.0043126,0.363972,0.0044549,66.4381424,0.0329073,0.0121673,0.0049286,66.4381424,0.0054281,0.3745103,3.141782522
1,90,1090,0.0305666,0.0180879,0.0035386,0.3476971,0.0048592,66.9484539,0.0277798,0.0173414,0.0052818,66.9484539,0.0031835,0.3483813,3.141782522
1,91,1091,0.0365927,0.0127599,0.0047787,0.3529504,0.003739,66.84637375,0.0288529,0.0104889,0.004691,66.84637375,0.0035083,0.3397878,3.141880274
1,92,1092,0.0289147,0.013968,0.002816,0.3623774,0.0042765,66.71032524,0.0354822,0.0149657,0.005031,66.71032524,0.0019481,0.3855474,3.142271042
1,93,1093,0.0274756,0.0156086,0.0046468,0.3514967,0.005132,66.67627106,0.035373,0.0157725,0.0059283,66.67627106,0.0048901,0.3678615,3.141880274
1,94,1094,0.0330364,0.0128838,0.0035188,0.3597901,0.0058404,66.54022255,0.0326038,0.0136684,0.0048096,66.54022255,0.003703,0.3593312,3.142173529
1,95,1095,0.4761591,0.1629795,0.069738,7.1586475,0.0474571,66.8123642,0.5574891,0.1637374,0.0530705,66.8123642,0.0384347,7.9241509,3.141587257
1,96,1096,0.0423665,0.0139905,0.0032882,0.377825,0.0052038,67.18657913,0.0316164,0.0154135,0.0047469,67.18657913,0.0044412,0.363909,3.141685009
1,97,1097,0.0331613,0.0164935,0.0049659,0.3503333,0.0040349,67.11855659,0.0345416,0.0130834,0.0055915,67.11855659,0.0027384,0.3495836,3.141978025
1,98,1098,0.0342937,0.0119351,0.0030525,0.3628628,0.0045175,67.49277496,0.0285273,0.0130425,0.0041877,67.49277496,0.004367,0.3606357,3.142173529
1,99,1099,0.0324705,0.0140513,0.0041312,0.3890772,0.0042456,68.03709602,0.0351527,0.0152921,0.0047015,68.03709602,0.0027467,0.3639571,3.141587257
1,100,1100,0.0320519,0.0148634,0.0029101,0.3576964,0.0043701,67.76495438,0.030216,0.0166336,0.0043367,67.76495438,0.0028766,0.3636174,3.141880274
1,101,1101,0.2075604,0.0378244,0.010791,2.7551788,0.0182737,67.69689064,0.2208829,0.0524353,0.009896,67.69689064,0.014812,2.257263,3.141391993
1,102,1102,0.0333893,0.0144244,0.0033482,0.3690299,0.0044168,67.6288681,0.0288547,0.0142586,0.0046308,67.6288681,0.0036292,0.3621416,3.141782522
1,103,1103,0.0324907,0.0121958,0.0019779,0.3582116,0.0047633,68.10516319,0.0321474,0.0150313,0.0041808,68.10516319,0.0033741,0.3593282,3.141782522
1,104,1104,0.0329283,0.0144001,0.0025091,0.3598877,0.0052618,68.00308304,0.0290689,0.0159964,0.0041253,68.00308304,0.0034173,0.3702481,3.142857075
1,105,1105,0.0373288,0.0136229,0.0029373,0.3756447,0.004043,68.41135559,0.0290681,0.0126521,0.0039015,68.41135559,0.0027288,0.3724663,3.141880274
1,106,1106,0.031127,0.0147416,0.0040935,0.3705486,0.0044867,68.41135559,0.0341204,0.0120902,0.0046691,68.41135559,0.0050786,0.3830887,3.141880274
1,107,1107,0.0408897,0.0139754,0.0027001,0.375311,0.0045706,68.68349724,0.0317506,0.0156578,0.0039904,68.68349724,0.0033368,0.3544529,3.141685009
1,108,1108,0.0392143,0.01431,0.0038562,0.3517164,0.0037495,68.51339111,0.0325175,0.013513,0.0051095,68.51339111,0.0014226,0.3455469,3.141685009
1,109,1109,0.0329709,0.0123966,0.002483,0.3765748,0.004202,68.37730484,0.0317099,0.0113829,0.0037517,68.37730484,0.0029169,0.3658868,3.142368793
1,110,1110,0.0314907,0.014568,0.0040828,0.3496796,0.0043229,68.68349724,0.0320241,0.0129216,0.0047529,68.68349724,0.003719,0.3617448,3.141880274
1,111,1111,0.0362787,0.0163514,0.0037166,0.3765693,0.0051001,68.64948425,0.0293473,0.0162247,0.0052084,68.64948425,0.0039302,0.3706148,3.142075539
1,112,1112,0.035937,0.0169234,0.0036727,0.3635327,0.0046348,68.51339111,0.0287596,0.0141209,0.0043694,68.51339111,0.0025985,0.3632447,3.141391993
1,113,1113,0.0345987,0.0142649,0.0046746,0.3652222,0.0039623,68.71751022,0.0361485,0.0120405,0.0051287,68.71751022,0.0026619,0.3773537,3.141196728
1,114,1114,0.0371581,0.0132529,0.0029606,0.3737028,0.0047647,68.71751022,0.0286905,0.0136595,0.0044005,68.71751022,0.0026972,0.3533137,3.141489744
1,115,1115,0.0334839,0.0129729,0.0036329,0.3648588,0.0049284,68.61547127,0.0312328,0.0163971,0.0040006,68.61547127,0.0048567,0.3589705,3.141489744
1,116,1116,0.0331008,0.0199533,0.0032744,0.3772664,0.0042933,68.61547127,0.0294533,0.0133808,0.005277,68.61547127,0.0022612,0.3706088,3.140805721
1,117,1117,0.0326654,0.0117558,0.0045252,0.3704592,0.0036088,68.61547127,0.0437678,0.0113938,0.0046928,68.61547127,0.0021947,0.3766053,3.141098738
1,118,1118,0.033655,0.0128746,0.003973,0.3615827,0.0043885,68.68349724,0.0386839,0.0147734,0.0043398,68.68349724,0.0032424,0.3621566,3.140805721
1,119,1119,0.0316643,0.0157279,0.0024502,0.3536962,0.004682,68.58145828,0.0330469,0.0149611,0.0043535,68.58145828,0.00298,0.3663647,3.141489744
1,120,1120,0.0346326,0.0149215,0.0046604,0.3718179,0.0046785,68.98968964,0.0291917,0.0117465,0.0047834,68.98968964,0.0033502,0.3556582,3.140610456
1,121,1121,0.0309563,0.0148522,0.00398,0.3480687,0.0040497,68.78557739,0.0318239,0.0135925,0.0050212,68.78557739,0.0036448,0.362355,3.14031744
1,122,1122,0.0420803,0.0127289,0.0032094,0.3693826,0.0040894,69.12578278,0.0278362,0.0118929,0.0043691,69.12578278,0.0030537,0.3734432,3.141001225
1,123,1123,0.0312747,0.01393,0.0033386,0.3626459,0.0043759,69.15979233,0.0337915,0.0142821,0.0047583,69.15979233,0.0028356,0.3845795,3.141098738
1,124,1124,0.0321374,0.0162358,0.0026894,0.3763632,0.0038708,68.71751022,0.0302624,0.0114935,0.0042821,68.71751022,0.002898,0.3669839,3.140708208
1,125,1125,0.0345869,0.0166822,0.0025332,0.3725528,0.0043398,69.05771561,0.0323923,0.0132455,0.0042832,69.05771561,0.004365,0.3701038,3.140708208
1,126,1126,0.0294255,0.0180027,0.0044263,0.3626919,0.0037608,68.98968964,0.0289277,0.0102101,0.0055612,68.98968964,0.0031737,0.3525803,3.140708208
1,127,1127,0.0349736,0.0160998,0.0044128,0.3693554,0.0042837,68.88761292,0.031868,0.0125083,0.0049769,68.88761292,0.0031032,0.35974,3.141294241
1,128,1128,0.0365032,0.0142899,0.0026121,0.3804177,0.0050724,68.81958694,0.0335156,0.0162882,0.0042552,68.81958694,0.0045824,0.3562383,3.141391993
1,129,1129,0.0355525,0.0135046,0.0049833,0.3740824,0.004752,69.12578278,0.0291481,0.0148856,0.0042981,69.12578278,0.0036766,0.3445099,3.14031744
1,130,1130,0.0307502,0.0139481,0.0027532,0.3658678,0.0046361,68.92166367,0.0301935,0.0145069,0.004272,68.92166367,0.0030626,0.3791,3.140512943
1,131,1131,0.033153,0.0143796,0.0020495,0.3750289,0.0042834,69.46598816,0.0322602,0.0126173,0.0037865,69.46598816,0.0024819,0.3839303,3.140903473
1,132,1132,0.0341144,0.0138471,0.0036734,0.3759239,0.004281,69.39792099,0.0301366,0.0134871,0.0046155,69.39792099,0.0038028,0.3710657,3.140805721
1,133,1133,0.0322618,0.0125699,0.0039373,0.3695398,0.0039069,69.19380531,0.0320885,0.0134989,0.0045473,69.19380531,0.0036919,0.3730194,3.141196728
1,134,1134,0.0341816,0.0129216,0.0019214,0.3529043,0.0045089,69.53401413,0.0353031,0.0131203,0.0044031,69.53401413,0.0025166,0.3630854,3.140512943
1,135,1135,0.0388376,0.0145021,0.0035623,0.3746059,0.0038049,69.70411682,0.0341221,0.0126504,0.0044151,69.70411682,0.0021926,0.3742067,3.140121937
1,136,1136,0.039475,0.0140744,0.0036619,0.3729624,0.0067167,69.87421951,0.0293135,0.0175057,0.0050039,69.87421951,0.0040875,0.365478,3.139731407
1,137,1137,0.0382693,0.0122967,0.0041271,0.3719264,0.0038005,70.2144249,0.0375596,0.0128631,0.0040064,70.2144249,0.0040307,0.3512518,3.140512943
1,138,1138,0.0301524,0.0124176,0.0047448,0.3687316,0.0047927,70.3505146,0.0280087,0.013848,0.0047951,70.3505146,0.0060036,0.3699896,3.14031744
1,139,1139,0.0340391,0.0125785,0.0027229,0.3801763,0.0048663,70.38452759,0.0325124,0.0128513,0.0043389,70.38452759,0.0020552,0.368637,3.140121937
1,140,1140,0.0335184,0.0132933,0.0042676,0.3617238,0.0051599,70.62269745,0.0304593,0.0217726,0.0047338,70.62269745,0.0035517,0.3497248,3.140121937
1,141,1141,0.0308623,0.0174035,0.0024,0.3630581,0.005089,70.62269745,0.0300322,0.0159647,0.004502,70.62269745,0.0037303,0.3550661,3.140415192
1,142,1142,0.0330355,0.0176333,0.0021865,0.3715521,0.005522,70.86082611,0.0316419,0.0175079,0.0052088,70.86082611,0.0029531,0.3538247,3.140512943
1,143,1143,0.0340128,0.0147437,0.0027703,0.3702097,0.0047668,70.45259476,0.0319869,0.01441,0.0050977,70.45259476,0.0034865,0.3530853,3.140708208
1,144,1144,0.0303771,0.0172049,0.0051197,0.3845074,0.0048521,70.52062073,0.0272152,0.0156146,0.0051066,70.52062073,0.0055557,0.3634641,3.140415192
1,145,1145,0.0333682,0.0146105,0.0035405,0.3607936,0.0084833,70.69072342,0.0304733,0.0240965,0.0049633,70.69072342,0.0078138,0.3701309,3.140366316
2,2,2002,0.0358448,0.014314,0.0037727,0.3693961,0.0041681,70.86082611,0.0332727,0.0166419,0.0044413,70.86082611,0.002647,0.3601097,3.14031744
2,3,2003,0.0320696,0.0132227,0.0030169,0.3625156,0.0039665,70.96290283,0.0336841,0.0133872,0.0045814,70.96290283,0.0035797,0.3664548,3.140610456
2,4,2004,0.0344766,0.0148286,0.0031635,0.3549111,0.0049334,70.656707,0.0293819,0.0140034,0.0046832,70.656707,0.0059496,0.359722,3.140219927
2,5,2005,0.0348514,0.0139791,0.0030124,0.3786277,0.005025,70.79280014,0.0313147,0.0165884,0.0043942,70.79280014,0.0041102,0.3645492,3.140219927
2,6,2006,0.038072,0.0138292,0.0027661,0.3589575,0.0040941,70.89483566,0.0304895,0.0108699,0.0044984,70.89483566,0.0027608,0.369671,3.140805721
2,7,2007,0.0433299,0.0128329,0.0027708,0.3628954,0.0049588,70.99691582,0.0341361,0.0153954,0.0043998,70.99691582,0.0039357,0.3813604,3.139926672
2,8,2008,0.0356053,0.013619,0.0035787,0.3616126,0.0046115,70.72473297,0.0346494,0.0139069,0.0044775,70.72473297,0.0041098,0.3776302,3.140121937
2,9,2009,0.0333847,0.0120132,0.0042994,0.3669634,0.003844,70.69072342,0.0319607,0.0119257,0.0042969,70.69072342,0.0032433,0.3681531,3.140512943
2,10,2010,0.0374693,0.0181153,0.0038287,0.3608694,0.005036,70.38452759,0.0406053,0.0153573,0.0050193,70.38452759,0.0040511,0.3562233,3.140610456
2,11,2011,0.0350236,0.0158391,0.0045254,0.3774264,0.0045595,70.2144249,0.0344056,0.0129444,0.0047748,70.2144249,0.0047057,0.3778136,3.140903473
2,12,2012,0.0312719,0.0158403,0.0028599,0.3496309,0.0057796,70.82681313,0.0324695,0.0155008,0.0047546,70.82681313,0.0034662,0.3533468,3.141196728
2,13,2013,0.0301297,0.0158096,0.002016,0.3645632,0.0041802,70.62269745,0.027889,0.0122846,0.0043809,70.62269745,0.0031359,0.3697942,3.140121937
2,14,2014,0.0335538,0.014145,0.0055746,0.3631422,0.004807,70.656707,0.0353445,0.0125234,0.0050684,70.656707,0.0040799,0.3525322,3.139926672
2,15,2015,0.0395946,0.0181072,0.0020352,0.3587515,0.0042865,70.69072342,0.0334726,0.0129757,0.0049258,70.69072342,0.0025036,0.3723251,3.140708208
2,16,2016,0.0317969,0.0157517,0.0041134,0.3738926,0.0043234,70.48660431,0.0290164,0.0176659,0.0047316,70.48660431,0.0030397,0.3765662,3.140903473
2,17,2017,0.0343742,0.0129991,0.0033659,0.3633971,0.0038861,70.28249207,0.0320296,0.0120187,0.0045509,70.28249207,0.0030682,0.3608581,3.140708208
2,18,2018,0.0322374,0.0121921,0.0028152,0.3658867,0.0041003,70.52062073,0.0290331,0.0115249,0.0042591,70.52062073,0.0031719,0.3609874,3.140415192
2,19,2019,0.0346778,0.0132646,0.0033457,0.3721189,0.0048929,70.11238937,0.0269558,0.0145453,0.0047248,70.11238937,0.0034669,0.3630313,3.140805721
2,20,2020,0.0328697,0.0132836,0.0030479,0.3639286,0.0040012,70.28249207,0.0366405,0.0115275,0.0042892,70.28249207,0.0017652,0.3619913,3.140610456
2,21,2021,0.0327921,0.010777,0.0022997,0.3652468,0.0038194,70.18041191,0.0281125,0.0113492,0.0036224,70.18041191,0.002337,0.3563676,3.141294241
2,22,2022,0.0334069,0.0120361,0.0044017,0.3715168,0.0044397,70.01030922,0.0342072,0.013558,0.0047837,70.01030922,0.0032857,0.3592741,3.140512943
2,23,2023,0.0352552,0.0145549,0.0038094,0.3797018,0.0047943,70.01030922,0.030431,0.0165699,0.0043677,70.01030922,0.0047858,0.3716247,3.140219927
2,24,2024,0.0334909,0.0176859,0.0040481,0.3780691,0.0052611,69.94228668,0.0301169,0.0155355,0.0051907,69.94228668,0.0049605,0.3847088,3.140121937
2,25,2025,0.036939,0.0189327,0.0035321,0.3567879,0.004433,69.80619354,0.0309263,0.0148468,0.0048337,69.80619354,0.0019025,0.3533047,3.140512943
2,26,2026,0.0314043,0.0140974,0.0027503,0.3775891,0.0043535,69.56802368,0.0319914,0.0127629,0.0047021,69.56802368,0.0027494,0.366533,3.140708208
2,27,2027,0.0338263,0.0129691,0.0035742,0.3704538,0.0041049,69.67010384,0.0314395,0.012095,0.0041888,69.67010384,0.0028265,0.3586189,3.14031744
2,28,2028,0.0375534,0.012543,0.0024413,0.3745978,0.004096,69.43197517,0.0317662,0.0125628,0.0040288,69.43197517,0.0026562,0.3687061,3.140415192
2,29,2029,0.0344631,0.0157646,0.0040391,0.3795905,0.0036474,69.46598816,0.0289279,0.0118622,0.0048264,69.46598816,0.0023244,0.3546182,3.140610456
2,30,2030,0.0310932,0.0129033,0.0028377,0.361957,0.004053,69.60207787,0.0311687,0.0102048,0.004543,69.60207787,0.0033735,0.3633078,3.140805721
2,31,2031,0.0334052,0.0192085,0.0032765,0.3634513,0.0049601,69.09176979,0.0349132,0.0154323,0.0047977,69.09176979,0.0046591,0.3888687,3.140512943
2,32,2032,0.0393494,0.0153128,0.004569,0.3649104,0.0049546,69.05771561,0.0367751,0.0162967,0.0046158,69.05771561,0.0036226,0.3854812,3.140512943
2,33,2033,0.0430837,0.0149522,0.0047256,0.3881823,0.0036048,68.88761292,0.0326352,0.0119191,0.0044988,68.88761292,0.0021021,0.3714444,3.140219927
2,34,2034,0.0284522,0.0175256,0.0059052,0.3712701,0.0044131,68.64948425,0.0307916,0.01338,0.0052726,68.64948425,0.0026874,0.3599444,3.140610456
2,35,2035,0.034315,0.0149811,0.0037137,0.3722979,0.0044565,69.53401413,0.0287906,0.0147274,0.004805,69.53401413,0.0034198,0.3701279,3.140708208
2,36,2036,0.0364954,0.0146648,0.0054696,0.374172,0.0047588,69.12578278,0.0295622,0.0134016,0.0048117,69.12578278,0.0027318,0.3658988,3.14031744
2,37,2037,0.0338847,0.0161336,0.0027628,0.3659192,0.0040246,69.12578278,0.0297113,0.013178,0.0042301,69.12578278,0.0025913,0.3555259,3.140610456
2,38,2038,0.0307315,0.0135074,0.0028034,0.3893159,0.0056944,68.81958694,0.0322061,0.0175553,0.0043514,68.81958694,0.0038658,0.3768998,3.141098738
2,39,2039,0.0339118,0.0105633,0.0023408,0.3670149,0.0037414,68.75156097,0.0354799,0.0119243,0.0036439,68.75156097,0.002918,0.3636024,3.140610456
2,40,2040,0.0345672,0.0103884,0.0023558,0.3760025,0.0051336,68.85359993,0.0304058,0.0171002,0.0036181,68.85359993,0.0039126,0.3570469,3.141001225
2,41,2041,0.0328113,0.0114497,0.0032754,0.3652928,0.0048267,69.05771561,0.0301545,0.0133976,0.0044583,69.05771561,0.0044781,0.3580237,3.140610456
2,42,2042,0.031763,0.0141361,0.0033911,0.3733503,0.0038342,68.51339111,0.0344855,0.0116702,0.0048309,68.51339111,0.0035022,0.3573685,3.14031744
2,43,2043,0.0381457,0.0145194,0.0057572,0.3577262,0.0039087,68.61547127,0.0295635,0.0111225,0.0047309,68.61547127,0.0046794,0.3520904,3.140708208
2,44,2044,0.03066,0.0132315,0.0023637,0.3627517,0.0038522,68.68349724,0.0304839,0.0106525,0.0040406,68.68349724,0.0030162,0.3598602,3.14031744
2,45,2045,0.035936,0.0136569,0.0043473,0.3747143,0.0054224,68.10516319,0.0375276,0.0182752,0.0048778,68.10516319,0.0055981,0.3510173,3.140708208
2,46,2046,0.0362821,0.0142266,0.0055087,0.3654311,0.0044223,68.30927887,0.0316273,0.0133704,0.0048721,68.30927887,0.0038515,0.3592891,3.140610456
2,47,2047,0.0287583,0.0140175,0.0033337,0.3584965,0.0052764,68.20720215,0.0299324,0.0146229,0.0043176,68.20720215,0.0053458,0.3662895,3.140805721
2,48,2048,0.0315632,0.0150289,0.0043751,0.3733448,0.0046558,67.96907349,0.0360641,0.0147886,0.005324,67.96907349,0.0034499,0.3711588,3.140708208
2,49,2049,0.0357649,0.0158083,0.0041069,0.3684686,0.0041196,67.76495438,0.0311147,0.0148353,0.0050002,67.76495438,0.0052734,0.3674497,3.140415192
2,50,2050,0.0332789,0.0179905,0.0060557,0.3700388,0.0048084,68.30927887,0.0312095,0.0150503,0.0053749,68.30927887,0.0043109,0.362872,3.140415192
2,51,2051,0.0327021,0.0145202,0.0041276,0.3670284,0.0044639,67.73094482,0.0381018,0.0134974,0.0046857,67.73094482,0.0033538,0.3669358,3.140708208
2,52,2052,0.0361954,0.0121015,0.0060331,0.3788122,0.0053215,68.03709602,0.0286668,0.0170065,0.0046272,68.03709602,0.0030679,0.3702962,3.140121937
2,53,2053,0.0311446,0.0136825,0.0049788,0.3808109,0.0059906,67.59485168,0.0381322,0.0175282,0.0050011,67.59485168,0.0074722,0.3806991,3.140610456
2,54,2054,0.0354823,0.0145997,0.0022748,0.3611325,0.0047967,67.49277496,0.0347805,0.0136011,0.0049283,67.49277496,0.0044198,0.350314,3.140708208
2,55,2055,0.0355194,0.015155,0.0024831,0.3787336,0.0045044,67.49277496,0.0355369,0.0131369,0.0044949,67.49277496,0.0036778,0.3509542,3.140415192
2,56,2056,0.0372534,0.0146412,0.0057165,0.3891531,0.0044643,67.76495438,0.0279728,0.0133468,0.0048218,67.76495438,0.0036968,0.3577231,3.140219927
2,57,2057,0.0386678,0.0145693,0.0038862,0.3696917,0.0052334,67.66287766,0.0330458,0.0164734,0.0046975,67.66287766,0.0041011,0.3642937,3.140024424
2,58,2058,0.0328286,0.0133642,0.0042908,0.3594918,0.0043839,67.49277496,0.0349522,0.0120712,0.0046526,67.49277496,0.0031862,0.3676181,3.139926672
2,59,2059,0.0383088,0.0147052,0.0032523,0.3750506,0.0042528,67.28865929,0.0267944,0.0119723,0.0051994,67.28865929,0.0038895,0.3520693,3.140121937
2,60,2060,0.034584,0.0158221,0.0038725,0.3611542,0.0039308,67.32267227,0.0329264,0.0133049,0.0051123,67.32267227,0.0030581,0.3707471,3.140024424
2,61,2061,0.041069,0.0129505,0.0031211,0.3573384,0.0047642,67.11855659,0.0319999,0.0162467,0.0046844,67.11855659,0.0029822,0.3461901,3.140121937
2,62,2062,0.0355929,0.0168044,0.0027845,0.3708904,0.0044984,67.32267227,0.0312516,0.0150388,0.0048151,67.32267227,0.002918,0.3810327,3.13982892
2,63,2063,0.0347527,0.0151282,0.0024139,0.3728051,0.0042755,67.22063675,0.0305401,0.0133019,0.0047383,67.22063675,0.0022421,0.3744622,3.139926672
2,64,2064,0.0313098,0.015582,0.0039724,0.3506776,0.0054126,67.39073944,0.0313828,0.0155516,0.0046356,67.39073944,0.0055471,0.360251,3.139633656
2,65,2065,0.0345115,0.014341,0.0035128,0.3593046,0.0044978,67.45876198,0.0307002,0.0147834,0.0040416,67.45876198,0.004267,0.3634461,3.139145136
2,66,2066,0.0352113,0.0191983,0.0034153,0.3525572,0.0037863,67.32267227,0.0396883,0.0112672,0.0055315,67.32267227,0.0036785,0.3753789,3.139536142
2,67,2067,0.0336578,0.0168636,0.0045978,0.37031,0.0035765,67.73094482,0.0283015,0.0123097,0.0049346,67.73094482,0.0037168,0.3690909,3.139536142
2,68,2068,0.0363517,0.0126046,0.0027955,0.360327,0.0046071,67.22063675,0.0296672,0.0155481,0.0043837,67.22063675,0.002532,0.3670019,3.139536142
2,69,2069,0.0419287,0.015718,0.003675,0.3656589,0.004813,67.11855659,0.0318379,0.0131806,0.0048806,67.11855659,0.0032907,0.3685709,3.139536142
2,70,2070,0.0329494,0.0168802,0.0039676,0.3731739,0.0041902,66.98246689,0.0313983,0.0133805,0.0044762,66.98246689,0.0014802,0.3672243,3.140024424
2,71,2071,0.0323338,0.0117551,0.003234,0.3601779,0.0053409,67.28865929,0.0319334,0.0179195,0.0035496,67.28865929,0.0045289,0.3606147,3.139633656
2,72,2072,0.0321977,0.0142034,0.0042051,0.3609671,0.0043069,66.9484539,0.0294979,0.0121128,0.0049859,66.9484539,0.0031492,0.3664428,3.139340639
2,73,2073,0.0326785,0.0119724,0.004756,0.3811771,0.0046001,67.15256958,0.0330576,0.0127177,0.0046061,67.15256958,0.0027816,0.3731096,3.139536142
2,74,2074,0.0334317,0.0118844,0.0026909,0.3707873,0.0045191,67.18657913,0.0354646,0.0185848,0.0037568,67.18657913,0.0016735,0.3425712,3.140024424
2,75,2075,0.035042,0.0137022,0.0044521,0.3628167,0.0049382,66.74433823,0.0315278,0.0146849,0.0053111,66.74433823,0.0042621,0.3548436,3.139536142
2,76,2076,0.0352185,0.0203241,0.0050412,0.3644819,0.0041452,66.98246689,0.0291526,0.0140502,0.0050675,66.98246689,0.0031805,0.3762356,3.139438391
2,77,2077,0.0305359,0.014207,0.0054877,0.3574524,0.0041793,67.05053406,0.0264124,0.0118507,0.0045418,67.05053406,0.0033658,0.3831728,3.139243126
2,78,2078,0.0336016,0.0117186,0.003579,0.3622065,0.0040296,67.35668182,0.0279862,0.0107068,0.0043431,67.35668182,0.0030605,0.3600706,3.139536142
2,79,2079,0.040149,0.0132434,0.0030402,0.3875069,0.0045823,67.2546463,0.0327042,0.012119,0.0040307,67.2546463,0.002871,0.377516,3.139536142
2,80,2080,0.0355806,0.0161489,0.0046732,0.3693419,0.004697,67.35668182,0.0290005,0.012299,0.0052085,67.35668182,0.0035677,0.3708402,3.139243126
2,81,2081,0.0333999,0.0133158,0.003388,0.3498559,0.0034956,67.39073944,0.0316642,0.0123158,0.0042905,67.39073944,0.0032119,0.3750453,3.139438391
2,82,2082,0.0311655,0.0158557,0.0041316,0.3755985,0.0055301,67.22063675,0.0303448,0.0171026,0.0044908,67.22063675,0.0035337,0.3504102,3.140219927
2,83,2083,0.0338299,0.0162343,0.0030961,0.3762792,0.0037037,66.98246689,0.0301294,0.013273,0.0042718,66.98246689,0.0021236,0.3650031,3.139438391
2,84,2084,0.0340853,0.0111548,0.0023781,0.3747225,0.0041471,67.42474899,0.0291326,0.0133037,0.003979,67.42474899,0.0030214,0.3790309,3.138754606
2,85,2085,0.0369728,0.0175253,0.0038498,0.3718315,0.0045546,67.73094482,0.0277996,0.0140436,0.0043197,67.73094482,0.0029302,0.3709454,3.138949871
2,86,2086,0.029111,0.011639,0.0045668,0.3552177,0.0041107,67.59485168,0.0299329,0.0135023,0.0047588,67.59485168,0.0018356,0.3782013,3.138949871
2,87,2087,0.0372044,0.0145022,0.0063215,0.3734261,0.0037931,67.39073944,0.0260088,0.0134879,0.0050237,67.39073944,0.0018889,0.3708432,3.139340639
2,88,2088,0.0354716,0.0156231,0.0029754,0.3842688,0.0045348,67.59485168,0.027608,0.0123003,0.004965,67.59485168,0.0029345,0.3676151,3.139731407
2,89,2089,0.035163,0.0153695,0.0042436,0.374153,0.0047828,67.49277496,0.0361287,0.013502,0.0054799,67.49277496,0.0039967,0.3687422,3.138949871
2,90,2090,0.0340559,0.0185899,0.0044038,0.3632263,0.0048819,67.66287766,0.037116,0.0163423,0.0055024,67.66287766,0.0069329,0.3664458,3.138949871
2,91,2091,0.0324944,0.0152334,0.005315,0.3631828,0.0045521,67.73094482,0.026945,0.0152224,0.005154,67.73094482,0.0025206,0.3630854,3.138754606
2,92,2092,0.033693,0.0186433,0.0037577,0.3634892,0.004006,68.13917618,0.0323623,0.0111367,0.0047973,68.13917618,0.0046306,0.3584656,3.139047623
