day,time_index,time_id,YR Band 1 value,YR Damage Accumulation value,XA Peak Acceleration value,XA Peak Velocity value,XA RMS Velocity value,XA Temperature value,XA Band 1 value,XA Damage Accumulation value,YR Peak Acceleration value,YR Peak Velocity value,YR RMS Velocity value,YR Temperature value,BatteryVoltage value
1,71,1071,0.0013267,0.9988016,0.0417613,0.0080361,0.0024696,61.86654587,0.0015785,1.0477505,0.0416331,0.0078956,0.0027725,61.86654587,3.166495562
1,72,1072,0.0023942,1.0281252,0.0440721,0.0099493,0.003045,62.04270477,0.0028288,1.0411961,0.0424946,0.007268,0.0026227,62.04270477,3.165909767
1,73,1073,0.0023241,0.9945799,0.0453328,0.0106872,0.0032533,61.83132439,0.0026166,1.005211,0.0450913,0.0097104,0.0027206,61.83132439,3.16600728
1,74,1074,0.0030169,0.9789839,0.0419756,0.0095001,0.0033065,62.28930664,0.0029262,0.9907766,0.0407232,0.0085455,0.0030119,62.28930664,3.165812016
1,75,1075,0.004872,1.0247853,0.041911,0.0093322,0.0029008,62.07792969,0.0024932,0.9851207,0.0408057,0.012503,0.0036075,62.07792969,3.166300297
1,76,1076,0.0026886,0.9653789,0.050096,0.0095528,0.0030053,62.50072823,0.002582,0.987856,0.0444438,0.0110442,0.0032212,62.50072823,3.165909767
1,77,1077,0.0013915,0.9919699,0.0490657,0.0095492,0.0033521,62.25408173,0.002366,0.9925402,0.0445768,0.0078045,0.0024672,62.25408173,3.165421247
1,78,1078,0.0026908,0.9919465,0.0460592,0.0094982,0.0034101,62.25408173,0.001772,1.0148602,0.0392986,0.0077418,0.0028207,62.25408173,3.165323496
1,79,1079,0.0025533,1.0064215,0.0451041,0.0098595,0.0037955,62.35979424,0.0037381,0.9941577,0.0490624,0.009093,0.0028788,62.35979424,3.165616751
1,80,1080,0.0020712,0.9942062,0.0410493,0.0085438,0.0030375,62.28930664,0.0024852,0.9728262,0.0393198,0.0103951,0.0029273,62.28930664,3.165030479
1,81,1081,0.0033077,1.0050844,0.0408805,0.0110525,0.0032975,62.04270477,0.0017379,0.9947418,0.0411047,0.0100801,0.0030412,62.04270477,3.165128231
1,82,1082,0.0024303,0.9882387,0.0447995,0.0077342,0.0027076,61.83132439,0.0022378,1.0240488,0.043068,0.008149,0.0030299,61.83132439,3.164932966
1,83,1083,0.0023278,1.0103862,0.0448916,0.0088797,0.0030141,62.32457275,0.0018482,1.0017232,0.0505855,0.0115493,0.003451,62.32457275,3.165128231
1,84,1084,0.0035566,1.0339817,0.0400044,0.0081999,0.0030385,62.07792969,0.00267,0.9908271,0.0437832,0.0082392,0.0028971,62.07792969,3.165128231
1,85,1085,0.003817,1.0140473,0.0463199,0.0093566,0.0029442,62.46546555,0.0016631,0.9789482,0.0428802,0.0102012,0.0031721,62.46546555,3.16463995
1,86,1086,0.0040104,1.0084418,0.0426643,0.008435,0.0031786,62.04270477,0.0018592,0.9867383,0.0407339,0.0105721,0.0038641,62.04270477,3.163858414
1,87,1087,0.0024552,1.0266012,0.0427664,0.009496,0.0030484,62.39501572,0.0021531,0.9692597,0.0444747,0.0115148,0.0031582,62.39501572,3.164346695
1,88,1088,0.0019568,1.0165113,0.0505738,0.0124844,0.0032455,62.46546555,0.0019606,1.0161857,0.0412616,0.0117709,0.0032228,62.46546555,3.16463995
1,89,1089,0.001803,0.978254,0.0511833,0.010376,0.003681,62.39501572,0.0029796,0.9584535,0.0507825,0.0087653,0.0027686,62.39501572,3.165128231
1,90,1090,0.002883,1.0256669,0.0443236,0.0087828,0.0028219,62.53594971,0.0025201,0.9912596,0.0411194,0.0076887,0.0029764,62.53594971,3.164053679
1,91,1091,0.0032563,0.9776351,0.0465305,0.0083524,0.0030527,62.39501572,0.0020594,1.0286151,0.0451482,0.0101446,0.0033855,62.39501572,3.16454196
1,92,1092,0.0024063,0.9969681,0.0442332,0.0114513,0.0032473,62.18363876,0.0015533,0.9894005,0.0498309,0.009045,0.0032862,62.18363876,3.163760662
1,93,1093,0.0017565,1.0006992,0.0398646,0.0124138,0.0036583,62.57117462,0.0022814,0.9948991,0.0486075,0.0073097,0.0025261,62.57117462,3.163956165
1,94,1094,0.0018742,1.0031516,0.0490816,0.0094505,0.003281,61.97225838,0.0023099,0.9801726,0.0443105,0.0074129,0.0026632,61.97225838,3.163760662
1,95,1095,0.0021294,1.0725602,0.0419993,0.0074131,0.0028231,62.57117462,0.0028125,0.9960224,0.0458427,0.0092559,0.0029413,62.57117462,3.163663149
1,96,1096,0.0021965,0.9920867,0.0389673,0.010006,0.0031064,62.32457275,0.0021529,0.9753031,0.0438723,0.0087449,0.0030877,62.32457275,3.163663149
1,97,1097,0.0021247,1.0051135,0.0448353,0.0102863,0.0032432,62.25408173,0.0029029,1.0125743,0.042339,0.0097489,0.0027435,62.25408173,3.163467646
1,98,1098,0.0017473,1.0027079,0.0481985,0.0084436,0.003047,62.25408173,0.0022979,1.0496489,0.0504262,0.0105969,0.0028044,62.25408173,3.163565159
1,99,1099,0.003802,0.9702136,0.0482132,0.0101038,0.0034048,62.28930664,0.0021294,0.9921807,0.0488855,0.0102968,0.0033406,62.28930664,3.162490845
1,100,1100,0.0017191,1.0118226,0.0467988,0.0100825,0.0033202,62.11314774,0.0031291,0.9665357,0.0399933,0.0078669,0.0028819,62.11314774,3.162979364
1,101,1101,0.0034089,0.9798189,0.0420429,0.0085983,0.0027833,62.14841385,0.0023648,1.0008751,0.0528992,0.0091767,0.0030099,62.14841385,3.163369894
1,102,1102,0.0018116,1.006223,0.0424422,0.0098801,0.0036329,62.50072823,0.0029742,0.9666761,0.0441858,0.0098827,0.0030278,62.50072823,3.163174629
1,103,1103,0.0020577,1.0061529,0.0447437,0.0090217,0.0030414,62.57117462,0.0034037,0.9980781,0.0416656,0.0079366,0.0028612,62.57117462,3.162588358
1,104,1104,0.00282,1.0191681,0.0418384,0.009672,0.0030089,62.46546555,0.0020854,0.9718545,0.0476691,0.0073944,0.0027679,62.46546555,3.162783861
1,105,1105,0.0030237,1.0025385,0.0488526,0.0109074,0.0028686,62.88826408,0.0019157,1.0135853,0.0477135,0.0113713,0.0030956,62.88826408,3.162881613
1,106,1106,0.0012444,1.0140414,0.0512588,0.0100016,0.0032263,62.99393196,0.0028217,0.9778361,0.0447892,0.0087468,0.0027755,62.99393196,3.162100077
1,107,1107,0.0028826,0.9469042,0.0433702,0.010599,0.0036824,62.78255157,0.0040303,1.0011784,0.0459242,0.0116061,0.0039101,62.78255157,3.162100077
1,108,1108,0.003176,0.9776701,0.0417702,0.0127087,0.0041411,62.71210861,0.0046988,0.9601441,0.0426999,0.0110999,0.0031956,62.71210861,3.162295341
1,109,1109,0.0013779,0.9846828,0.0494493,0.0115099,0.0037158,62.53594971,0.0033662,0.9597285,0.0440656,0.0101742,0.0029255,62.53594971,3.162197828
1,110,1110,0.0027627,1.0411462,0.0432378,0.0122922,0.0031307,62.74733009,0.0032866,1.0139054,0.0423182,0.0082888,0.003276,62.74733009,3.161904812
1,111,1111,0.0016267,0.9857513,0.0522089,0.0129113,0.0031765,62.6768837,0.0036824,1.0620221,0.0485727,0.0087655,0.0029681,62.6768837,3.162295341
1,112,1112,0.0027595,1.0252641,0.0495144,0.0078246,0.0028316,63.13486595,0.0021596,0.9820317,0.0521122,0.0083768,0.0028567,63.13486595,3.161904812
1,113,1113,0.0029875,1.0212293,0.0462025,0.0098324,0.0031405,62.6768837,0.0026545,0.9949384,0.0422187,0.008336,0.0028468,62.6768837,3.162002563
1,114,1114,0.0032978,0.9961331,0.0445839,0.0093974,0.0031792,62.88826408,0.0040143,1.0166126,0.0445739,0.0105402,0.0033576,62.88826408,3.161416292
1,115,1115,0.0020205,1.0387697,0.046144,0.0110522,0.0035869,62.81777649,0.0020163,1.0259585,0.0500239,0.0116817,0.0035113,62.81777649,3.161611557
1,116,1116,0.0017826,1.0340051,0.045209,0.009211,0.0025521,62.88826408,0.0016573,0.9895241,0.0381928,0.012348,0.0030592,62.88826408,3.161416292
1,117,1117,0.0027415,1.0115657,0.0472767,0.0083955,0.0027747,63.02919807,0.0014647,1.0364726,0.0406384,0.0092857,0.00322,63.02919807,3.161611557
1,118,1118,0.0026282,1.0078053,0.0418124,0.0115932,0.0034559,63.09964447,0.0026994,1.0179549,0.0417158,0.0135863,0.0035949,63.09964447,3.160928011
1,119,1119,0.0019288,0.9731624,0.041041,0.0097657,0.0026822,63.17008743,0.0020046,0.9665806,0.04291,0.0082695,0.0027843,63.17008743,3.161221027
1,120,1120,0.0020045,1.092664,0.0414718,0.0094279,0.0031017,63.27579994,0.0033383,1.0549678,0.0410968,0.0121211,0.003645,63.27579994,3.161123276
1,121,1121,0.0021744,0.970599,0.0449028,0.0089667,0.0034751,63.13486595,0.003305,0.9810319,0.0450841,0.009225,0.0032057,63.13486595,3.161611557
1,122,1122,0.002061,1.0271325,0.0451185,0.0105689,0.0028324,63.31102142,0.0012266,1.0378936,0.0488981,0.0086086,0.0028338,63.31102142,3.161025763
1,123,1123,0.0017639,1.0545935,0.0428788,0.0096103,0.0029932,63.38151245,0.0030033,0.9900633,0.0400114,0.0081869,0.0023518,63.38151245,3.160048962
1,124,1124,0.0021173,1.0265019,0.0413935,0.0089491,0.0032657,63.20535355,0.0021163,0.9902374,0.0505774,0.0097624,0.0032006,63.20535355,3.160634756
1,125,1125,0.0020599,1.0150341,0.0511601,0.0104518,0.0033719,63.20535355,0.0026676,1.0068005,0.0429505,0.0087032,0.0030847,63.20535355,3.160634756
1,126,1126,0.0010925,0.9662606,0.0513482,0.0089503,0.0035333,63.34624634,0.0027011,0.9841098,0.0442997,0.0133916,0.0033858,63.34624634,3.160244226
1,127,1127,0.002502,0.9855294,0.0555773,0.0089431,0.0033912,63.06441956,0.0030525,0.9831156,0.041376,0.0090828,0.0027616,63.06441956,3.160634756
1,128,1128,0.0019321,1.026461,0.0424545,0.0106705,0.0031224,63.13486595,0.0016191,0.9914955,0.0443882,0.0093355,0.0027824,63.13486595,3.160537243
1,129,1129,0.0029522,1.0162369,0.0447342,0.0108666,0.0037004,63.17008743,0.0046115,1.0227795,0.0395796,0.0096245,0.0032984,63.17008743,3.160439491
1,130,1130,0.0017334,1.004226,0.0471467,0.00832,0.0030152,63.24057846,0.0017933,0.9718208,0.043471,0.0092551,0.0027053,63.24057846,3.159755945
1,131,1131,0.0040174,0.9915144,0.0428138,0.0092318,0.0033216,62.95871048,0.0024442,0.9390203,0.0410899,0.0116857,0.0036,62.95871048,3.159657955
1,132,1132,0.0027757,0.9731624,0.0404893,0.0085085,0.0027413,62.99393196,0.0021674,0.9904059,0.0413635,0.010516,0.0031801,62.99393196,3.159755945
1,133,1133,0.0024423,0.9991577,0.0478945,0.0092143,0.0028845,63.02919807,0.0022352,1.0178875,0.0471672,0.0106066,0.0034428,63.02919807,3.159657955
1,134,1134,0.0021799,1.0303674,0.0467244,0.009561,0.0028588,63.06441956,0.0008996,0.995208,0.0415896,0.0092276,0.002792,63.06441956,3.15995121
1,135,1135,0.0014467,1.0176908,0.057509,0.0094981,0.0033012,63.6633358,0.0018087,0.9644014,0.0428753,0.0074277,0.0025272,63.6633358,3.159560442
1,136,1136,0.0013007,1.0482114,0.0523952,0.009566,0.0029655,63.38151245,0.002441,1.0562203,0.0414745,0.0072146,0.002282,63.38151245,3.159560442
1,137,1137,0.0020776,1.0693137,0.0446349,0.0097472,0.0033078,63.34624634,0.0038505,0.9764039,0.0419178,0.0084702,0.0028819,63.34624634,3.159364939
1,138,1138,0.0030434,1.0055631,0.04771795,0.00938165,0.0031869,63.5928894,0.00312975,0.99702775,0.0451177,0.0094083,0.0032378,63.5928894,3.159169674
1,139,1139,0.0030451,0.9993387,0.050801,0.0090161,0.003066,63.83949127,0.002409,1.0176516,0.0408436,0.0092119,0.0027302,63.83949127,3.159657955
1,140,1140,0.0012985,0.9859031,0.0444323,0.007977,0.0029878,63.73382339,0.0029437,0.9828348,0.0430517,0.0096473,0.0031398,63.73382339,3.159169674
1,141,1141,0.0027081,0.9759242,0.04817805,0.0106735,0.00320135,64.15658417,0.002775,0.9857919,0.0403911,0.009273,0.0029624,64.15658417,3.159072161
1,142,1142,0.0023075,0.9926122,0.0519238,0.01337,0.0034149,63.9099823,0.0026063,0.988749,0.046533,0.008328,0.0029372,63.9099823,3.158583641
1,143,1143,0.002775,0.9606026,0.0542307,0.0098451,0.0032613,63.9099823,0.0017042,1.0013806,0.0393916,0.0088321,0.0028077,63.9099823,3.15946269
1,144,1144,0.0023826,1.0114606,0.0415427,0.0096039,0.0028583,64.05087166,0.0022181,0.993113,0.0415865,0.0111187,0.003701,64.05087166,3.158876657
2,1,2001,0.0026439,1.0157464,0.0434612,0.0096101,0.0033777,64.29751816,0.0030232,0.973708,0.0432107,0.0081057,0.002877,64.29751816,3.158388138
2,2,2002,0.0025672,1.0364516,0.0516961,0.0114701,0.0029978,64.50889511,0.0028029,0.9717871,0.0493977,0.0083152,0.0028494,64.50889511,3.158388138
2,3,2003,0.0022591,0.9828843,0.0440912,0.0096659,0.0028818,64.75549698,0.0020599,0.9737698,0.0427457,0.0074992,0.0030315,64.75549698,3.158290625
2,4,2004,0.0025676,1.0221927,0.0460003,0.0115804,0.0034976,65.74199371,0.0033824,1.0010885,0.0454955,0.0103678,0.0029669,65.74199371,3.157899857
2,5,2005,0.0027002,0.9764205,0.0495933,0.0112265,0.0034556,66.58755302,0.0030592,1.0156241,0.0477138,0.0080694,0.0025465,66.58755302,3.158485889
2,6,2006,0.002361,1.0247794,0.0427713,0.012128,0.0034739,66.86937637,0.0025206,1.0013019,0.0449903,0.0116038,0.0033929,66.86937637,3.158681154
2,7,2007,0.0025334,0.9730456,0.049374,0.0119506,0.0038583,67.11602287,0.0043744,1.0399661,0.042346,0.0087637,0.0035267,67.11602287,3.157802343
2,8,2008,0.0145026,9.4620472,0.8243235,0.1432112,0.0317657,68.03202858,0.0264395,10.1241531,0.5623443,0.0514397,0.0160198,68.03202858,3.157899857
2,9,2009,0.0019848,1.0356575,0.0447437,0.0111952,0.0030241,68.17296257,0.0028933,1.0340238,0.0416567,0.0089903,0.0029423,68.17296257,3.15760684
2,10,2010,0.0032641,0.9814596,0.0449822,0.0105544,0.0037045,68.63094482,0.0032814,0.9812453,0.0428565,0.0104321,0.0031696,68.63094482,3.157509089
2,11,2011,0.00345,0.9747214,0.0451065,0.0118988,0.0033528,69.44128265,0.0033578,1.0429597,0.0441208,0.0110378,0.0031892,69.44128265,3.157802343
2,12,2012,0.0034116,0.9777577,0.0487309,0.0136708,0.0038121,69.75837212,0.0029027,0.9942532,0.0424076,0.0123209,0.0038461,69.75837212,3.157216072
2,13,2013,0.0018118,1.0192557,0.0520011,0.0102983,0.0035372,69.86403999,0.0017151,0.9976175,0.0475627,0.0097003,0.0032694,69.86403999,3.156434536
2,14,2014,0.0027057,0.9920283,0.0583684,0.0114639,0.0038556,70.18112946,0.0031273,0.9841828,0.0427182,0.0082754,0.003011,70.18112946,3.157313824
2,15,2015,0.0040267,0.974336,0.0445691,0.0123436,0.0033574,69.93452759,0.0011948,0.9707368,0.0378673,0.0094687,0.0031782,69.93452759,3.156727552
2,16,2016,0.003388,1.0069645,0.0456766,0.0099248,0.0032409,69.65265961,0.0016187,1.0041158,0.050702,0.0095325,0.0034772,69.65265961,3.157313824
2,17,2017,0.0024876,1.0537644,0.0395793,0.0077712,0.0027574,69.61743813,0.0028413,1.0192636,0.040226,0.0083154,0.0029123,69.61743813,3.15760684
2,18,2018,0.0022724,0.948872,0.0434189,0.0091351,0.0031188,69.19468079,0.0019957,1.0047224,0.0429865,0.0086444,0.0028531,69.19468079,3.157411337
2,19,2019,0.0021209,1.0041443,0.0444687,0.0087391,0.0030515,69.0537468,0.0025347,1.0452175,0.0436292,0.0082956,0.0027754,69.0537468,3.157509089
2,20,2020,0.0026288,1.0009445,0.0438967,0.0116544,0.0035418,68.91281281,0.0019679,1.0227458,0.059499,0.0112026,0.0032524,68.91281281,3.157216072
2,21,2021,0.0015421,0.9980074,0.0433253,0.0081799,0.0028568,68.70143242,0.0028556,0.9886704,0.0467038,0.0081705,0.0025285,68.70143242,3.15760684
2,22,2022,0.0018707,1.0052303,0.0428594,0.0110468,0.0036329,68.59571991,0.0030655,0.9873112,0.0489621,0.0104074,0.0028633,68.59571991,3.15760684
2,23,2023,0.00208,0.9911057,0.0485261,0.0085331,0.0029341,68.27863045,0.0022513,0.9667547,0.0394542,0.0088289,0.0032061,68.27863045,3.157704353
2,24,2024,0.0031042,0.9687714,0.0489619,0.0118646,0.003737,67.9968071,0.0021513,1.010558,0.0432399,0.0111787,0.0039112,67.9968071,3.15760684
2,25,2025,0.0029233,1.0012656,0.0461724,0.0087561,0.0031462,67.60927124,0.0018961,0.9888838,0.0461796,0.0099843,0.0032443,67.60927124,3.157509089
2,26,2026,0.0026853,1.065641,0.0442323,0.0117579,0.0030886,67.39784622,0.0033918,1.022611,0.0447544,0.0113472,0.0032291,67.39784622,3.157313824
2,27,2027,0.0023238,1.0183214,0.0489645,0.0103349,0.0029581,67.01031036,0.0015115,0.9959045,0.0500657,0.008818,0.0028926,67.01031036,3.15760684
2,28,2028,0.0028771,1.0543658,0.0470365,0.0111417,0.0034055,67.01031036,0.0021623,1.0237624,0.0408893,0.0088736,0.0029304,67.01031036,3.157997608
2,29,2029,0.0030166,0.9952923,0.0507684,0.0093707,0.0029292,66.65799942,0.0010803,0.9838739,0.0404745,0.010885,0.0035964,66.65799942,3.157411337
2,30,2030,0.0027312,1.0453854,0.0429227,0.0106066,0.0029484,66.34090652,0.0015441,1.0061827,0.0468827,0.0087938,0.0029037,66.34090652,3.157509089
2,31,2031,0.0030259,0.9646432,0.0531233,0.0081399,0.0028367,66.12952957,0.0025737,1.0001393,0.0430467,0.0096999,0.0030274,66.12952957,3.15760684
2,32,2032,0.0017606,1.0110518,0.047541,0.0110369,0.0029931,66.02386169,0.0018697,1.0124058,0.0437532,0.0096904,0.0030153,66.02386169,3.15809536
2,33,2033,0.0024194,1.0025852,0.0539851,0.0112742,0.003625,65.8829277,0.0036235,0.9990834,0.0485385,0.0107828,0.0032885,65.8829277,3.157118559
2,34,2034,0.0037423,0.9914619,0.0484264,0.0117863,0.0034252,65.81243668,0.0034804,0.9636432,0.0468134,0.009177,0.0035236,65.81243668,3.157313824
2,35,2035,0.001846,1.0355174,0.0440812,0.0086114,0.0027322,65.56583481,0.0015906,1.026537,0.0423704,0.0097304,0.0028006,65.56583481,3.157509089
2,36,2036,0.0042655,1.0004715,0.0422957,0.0145216,0.0034211,65.6362812,0.0046107,0.9952024,0.044021,0.0108851,0.0038088,65.6362812,3.157020807
2,37,2037,0.0024868,1.0452219,0.0380967,0.0094139,0.0029793,64.79076309,0.0027796,0.957319,0.0494505,0.0077408,0.0026494,64.79076309,3.157313824
2,38,2038,0.0020929,1.0107716,0.0398596,0.0083803,0.0027805,65.14307747,0.0022128,0.9782686,0.0466149,0.0093986,0.0032675,65.14307747,3.156825542
2,39,2039,0.0020669,0.9921743,0.042403,0.009916,0.0033816,64.966922,0.002862,1.0137818,0.042411,0.0144164,0.00329,64.966922,3.156727552
2,40,2040,0.0029811,0.9843383,0.0455639,0.0086375,0.0028812,64.7202755,0.0021019,0.9706357,0.0386282,0.0096961,0.0027918,64.7202755,3.156825542
2,41,2041,0.002174,1.019571,0.041111,0.0091955,0.0029027,64.7202755,0.0013865,1.0023803,0.048298,0.0098033,0.0028583,64.7202755,3.156434536
2,42,2042,0.0020818,1.0561992,0.0437432,0.0101753,0.00342,64.40318604,0.0020149,1.007907,0.045636,0.008673,0.0027242,64.40318604,3.156532288
2,43,2043,0.002585,0.9948952,0.0389516,0.0088207,0.0030529,64.43845215,0.0026391,0.9968761,0.0466069,0.0091785,0.0029372,64.43845215,3.157020807
2,44,2044,0.0014932,1.0487661,0.0482644,0.0086153,0.0029994,64.29751816,0.0012497,0.9565158,0.0460675,0.0098856,0.0029046,64.29751816,3.157216072
2,45,2045,0.0023775,0.9893949,0.0556736,0.0093885,0.002791,64.26229324,0.0019819,1.0520472,0.0417004,0.0102683,0.0029748,64.26229324,3.157020807
2,46,2046,0.0020989,1.0194776,0.0442289,0.0074911,0.0027751,64.05087166,0.0015229,0.9757131,0.0473619,0.010075,0.0030426,64.05087166,3.156727552
2,47,2047,0.0021638,1.0039983,0.0475632,0.0108223,0.0040328,63.9099823,0.0029687,0.9994035,0.0401612,0.009662,0.0031598,63.9099823,3.156630039
2,48,2048,0.0021721,1.0314593,0.0485075,0.0089438,0.0031677,63.76904831,0.002416,1.0049302,0.0438305,0.0086538,0.003134,63.76904831,3.156434536
2,49,2049,0.0022561,1.0181287,0.0458279,0.0101285,0.0034322,63.5928894,0.0035239,1.0330409,0.0481028,0.0088626,0.0032643,63.5928894,3.156044006
2,50,2050,0.0029757,1.0082958,0.0470461,0.0105107,0.0029338,63.55766792,0.0028833,0.9853398,0.0475373,0.0088783,0.002756,63.55766792,3.155848742
2,51,2051,0.0025183,0.9888343,0.0447944,0.0092557,0.0031111,63.27579994,0.0021068,0.9869854,0.0373284,0.010007,0.0030052,63.27579994,3.156337023
2,52,2052,0.0023469,1.0122255,0.045194,0.0112791,0.0036621,63.52240181,0.0034177,0.991928,0.0410912,0.0100391,0.0031413,63.52240181,3.155848742
2,53,2053,0.0020188,0.9742543,0.0415349,0.0090462,0.0034233,63.24057846,0.0030076,0.9869967,0.0428239,0.0075871,0.0028326,63.24057846,3.155457735
2,54,2054,0.0037851,1.0113671,0.0429233,0.0082933,0.0027308,63.24057846,0.0026232,0.9545556,0.0399422,0.010162,0.0032166,63.24057846,3.155457735
2,55,2055,0.0027245,1.0444569,0.0455279,0.0093927,0.0035077,62.95871048,0.0034081,0.9959438,0.0469234,0.0090296,0.0027084,62.95871048,3.155555487
2,56,2056,0.0022816,1.0060478,0.0426347,0.012458,0.0033107,63.27579994,0.0009916,1.018247,0.052057,0.0069492,0.0026077,63.27579994,3.15526247
2,57,2057,0.0021465,0.9968163,0.0439036,0.0105757,0.0032847,62.99393196,0.0021187,1.0071768,0.0390285,0.0098795,0.0032757,62.99393196,3.155164957
2,58,2058,0.002523,0.9929859,0.0418344,0.0098654,0.0030535,62.8530426,0.0026478,1.0458353,0.0477662,0.0111458,0.0029736,62.8530426,3.154676437
2,59,2059,0.0021991,0.9646432,0.0430592,0.0096221,0.0033985,62.95871048,0.0039336,1.0140458,0.041299,0.008942,0.0031893,62.95871048,3.154871941
2,60,2060,0.001815,1.0429622,0.052721,0.0093322,0.0035438,62.92348557,0.0033129,0.9901026,0.0432385,0.0078468,0.0027287,62.92348557,3.154480934
2,61,2061,0.0018744,0.9749783,0.0393576,0.0095004,0.0031638,62.78255157,0.0029942,1.0200386,0.0436034,0.009677,0.0032255,62.78255157,3.154871941
2,62,2062,0.0021993,1.026426,0.0503655,0.0093435,0.0031777,62.6063961,0.0022756,1.0653752,0.0428064,0.0102175,0.003113,62.6063961,3.154480934
2,63,2063,0.0020778,1.0033443,0.0448496,0.0104582,0.0034587,62.71210861,0.0042805,0.9942364,0.0448628,0.0113588,0.0029061,62.71210861,3.154188156
2,64,2064,0.002721,1.0075893,0.0404973,0.007528,0.0025988,62.39501572,0.0018613,0.9666031,0.041681,0.0095461,0.0033221,62.39501572,3.154480934
2,65,2065,0.003143,0.9921567,0.044542,0.0093085,0.0029904,62.74733009,0.0027932,1.0198814,0.0555005,0.0091089,0.003008,62.74733009,3.154676437
2,66,2066,0.0033233,0.9905393,0.044885,0.0107172,0.0033087,62.50072823,0.0017326,0.9547241,0.0428051,0.0087707,0.003263,62.50072823,3.154578686
2,67,2067,0.0030649,1.0138371,0.0455216,0.0104951,0.0033885,62.43024063,0.0022373,0.9938207,0.0447514,0.0096118,0.0032608,62.43024063,3.15389514
2,68,2068,0.0013335,1.0066492,0.0447761,0.0138113,0.0036716,62.74733009,0.0015903,0.9606776,0.0441206,0.0102523,0.0025014,62.74733009,3.154480934
2,69,2069,0.0029729,0.9887643,0.0486887,0.0084642,0.0032363,62.78255157,0.0020612,1.01208,0.046833,0.0115112,0.0032014,62.78255157,3.153699636
2,70,2070,0.0032369,1.0124824,0.042407,0.0128017,0.0035516,62.32457275,0.0032354,1.0177977,0.0417721,0.0086394,0.0027948,62.32457275,3.15389514
2,71,2071,0.0013487,1.0082258,0.0582805,0.0096754,0.0034287,62.43024063,0.0025751,1.0570178,0.0407775,0.0093654,0.002742,62.43024063,3.153992653
2,72,2072,0.0017723,1.0089381,0.0460913,0.0101051,0.0034812,62.21886024,0.0031634,0.988749,0.0437482,0.008899,0.0031312,62.21886024,3.153504133
2,73,2073,0.0027121,1.0061412,0.0469653,0.0083037,0.0032103,62.28930664,0.0011355,0.9747133,0.0480281,0.008234,0.0029911,62.28930664,3.15340662
2,74,2074,0.0018733,0.996536,0.0480642,0.0119309,0.0038066,62.18363876,0.0029228,1.0422351,0.0409351,0.0098201,0.0032939,62.18363876,3.153211355
2,75,2075,0.0023093,0.9428695,0.0438656,0.0123051,0.0037688,62.07792969,0.0024242,1.0019198,0.0428262,0.0103,0.0032708,62.07792969,3.153504133
2,76,2076,0.0018385,1.0100359,0.0452067,0.0104982,0.0033012,62.35979424,0.0018367,0.9637162,0.0420454,0.0093305,0.0030165,62.35979424,3.15379715
2,77,2077,0.0034377,1.0370939,0.0471848,0.0135173,0.004114,62.50072823,0.0047614,0.9876482,0.0449067,0.0113331,0.0037645,62.50072823,3.152820349
2,78,2078,0.0022294,1.0350211,0.0420335,0.0122149,0.0032258,62.81777649,0.0031462,1.0203082,0.0392391,0.0088047,0.0026003,62.81777649,3.153113604
2,79,2079,0.0019848,1.0222102,0.0509496,0.0109617,0.0037558,62.64161758,0.0022151,0.9937702,0.0423999,0.0086597,0.0027269,62.64161758,3.152918339
2,80,2080,0.002372,0.9902766,0.0426893,0.0096161,0.0031422,62.25408173,0.003495,0.9621829,0.0420411,0.0094864,0.0032469,62.25408173,3.152820349
2,81,2081,0.0025573,0.9707508,0.0589198,0.0117706,0.0038751,62.32457275,0.0051679,1.0122935,0.0440946,0.0086984,0.0029855,62.32457275,3.151843548
2,82,2082,0.0032936,1.0091542,0.0427721,0.0100486,0.0032887,62.28930664,0.0027068,0.9941353,0.0411382,0.01103,0.0031612,62.28930664,3.152722836
2,83,2083,0.0017782,1.01424,0.0435198,0.0087819,0.0033407,62.53594971,0.0026589,0.9971289,0.0418408,0.0092817,0.0025539,62.53594971,3.152039051
2,84,2084,0.002274,0.9985913,0.0487949,0.014357,0.0037608,62.46546555,0.0031431,0.9922987,0.0408375,0.011368,0.0031018,62.46546555,3.152722836
2,85,2085,0.0030989,1.0668963,0.0523613,0.0099197,0.0033471,62.64161758,0.0022525,1.0239758,0.0470931,0.0104573,0.003331,62.64161758,3.152136803
2,86,2086,0.0021347,0.9661847,0.042937,0.0098671,0.0032393,62.64161758,0.0031837,1.0085135,0.0445242,0.0090919,0.003018,62.64161758,3.152429819
2,87,2087,0.0022794,1.0033034,0.0548818,0.0110639,0.0036741,62.39501572,0.003153,1.033024,0.0422642,0.0092874,0.0026561,62.39501572,3.152625084
2,88,2088,0.0013776,1.0016802,0.0566834,0.0078193,0.0028264,62.57117462,0.0024317,1.0139166,0.0420022,0.0096507,0.0026471,62.57117462,3.151843548
2,89,2089,0.0029947,0.9856404,0.0504067,0.0093682,0.0030283,62.64161758,0.0030849,0.9748537,0.0375625,0.0096243,0.0028914,62.64161758,3.151941538
2,90,2090,0.0023164,1.0055281,0.0437759,0.0111191,0.0035808,62.50072823,0.0025641,0.9755951,0.0462625,0.0108796,0.0033201,62.50072823,3.151648283
2,91,2091,0.0023415,1.0013941,0.0496085,0.0115959,0.0039655,62.71210861,0.0029081,0.9872438,0.0476857,0.010964,0.0029658,62.71210861,3.151648283
